S.No,College Code,College Name,Category,District,Courses Offered
433,908,KUMARAN POLYTECHNIC COLLEGE,SELF FINANCING,THIRUVALLUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
434,909,SENTHUR POLYTECHNIC COLLEGE,SELF FINANCING,TIRUPPUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
435,910,S.PADMAVATHY POLYTECHNIC COLLEGE,SELF FINANCING,THURAIYUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
436,911,PARIMALA PANDURANGAN POLYTECHNIC COLLEGE,SELF FINANCING,VELLORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
437,912,SRI MOOGAMBIGAI POLYTECHNIC COLLEGE,SELF FINANCING,DHARMAPURI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
438,913,ARAVINDHAR POLYTECHNIC COLLEGE,SELF FINANCING,THIRUVANNAMALAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
439,914,NADAR MAHAJANA SANGAM VIMALA CHELLADURAI POLYTECHNIC COLLEGE,SELF FINANCING,ERODE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
440,915,E.S POLYTECHNIC COLLEGE,SELF FINANCING,VILLUPURAM,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
441,916,KONGU HI-TEK POLYTECHNIC COLLEGE,SELF FINANCING,KARUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
442,917,SUTHANTHIRA POLYTECHNIC COLLEGE,SELF FINANCING,SIVAGANGAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
443,918,THIRUMAGAL POLYTECHNIC COLLEGE,SELF FINANCING,KANCHIPURAM,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
444,919,ST.JUDE'S POLYTECHNIC COLLEGE,SELF FINANCING,KANYAKUMARI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
445,920,KA SO KA POLYTECHNIC COLLEGE,SELF FINANCING,ARIYALUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
446,921,MODERN POLYTECHNIC COLLEGE,SELF FINANCING,ARIYALUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
447,923,IMMANUEL ARASAR JJ COLLEGE OF ENGINEERING (SHIFT),SELF FINANCING,KANYAKUMARI,"Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
448,924,P.S.V POLYTECHNIC COLLEGE,SELF FINANCING,KRISHNAGIRI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
449,925,P.S.G.PONNAMMAL POLYTECHNIC COLLEGE,SELF FINANCING,TIRUPPUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
450,926,KAMARAJAR POLYTECHNIC COLLEGE,SELF FINANCING,CUDDALORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
451,927,R.V.REHA POLYTECHNIC COLLEGE,SELF FINANCING,TIRUNELVELI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
452,928,AMMAIAPPAR POLYTECHNIC COLLEGE,SELF FINANCING,VIRUDHUNAGAR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
453,930,MEENATCHI GOVINDARAJAN POLYTECHNIC COLLEGE,SELF FINANCING,THANJAVUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
454,931,JAI KRISHNA POLYTECHNIC COLLEGE,SELF FINANCING,THIRUVANNAMALAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
455,932,SRIBOGHAR POLYTECHNIC COLLEGE,SELF FINANCING,PANTHANENTHAL,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
456,933,VELUDAIYAR POLYTECHNIC COLLEGE,SELF FINANCING,AMMAIYAPPAN,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
457,934,VETHAMONICKAM MEMORIAL CSI POLYTECHNIC COLLEGE,SELF FINANCING,KANYAKUMARI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
458,935,JCT POLYTECHNIC COLLEGE,SELF FINANCING,COIMBATORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
459,936,OMM MURUGA POLYTECHNIC COLLEGE,SELF FINANCING,CUDDALORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
460,937,SRI ANDAL NACHIYAR POLYTECHNIC COLLEGE,SELF FINANCING,TUTICORIN,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
461,938,EASWAR POLYTECHNIC COLLEGE,SELF FINANCING,CUDDALORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
462,939,DON BOSCO POLYTECHNIC COLLEGE,SELF FINANCING,CHENNAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
463,940,M.S.POLYTECHNIC COLLEGE,SELF FINANCING,PUDUKKOTTAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
464,941,PERUNTHALAIVAR K KAMARAJAR POLYTECHNIC COLLEGE,SELF FINANCING,VELLORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
465,942,"PROFESSIONAL GROUP OF INSTITUTIONS, TIRUPPUR (SHIFT)",SELF FINANCING,TIRUPPUR,"Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
466,943,"SRI RANGAPOOPATHI COLLEGE OF ENGINEERING, VILLUPURAM (SHIFT)",SELF FINANCING,VILLUPURAM,"Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
467,944,"MADURAI INSTITUTE OF ENGINEERING AND TECHNOLOGY, SIVAGANGA (SHIFT)",SELF FINANCING,SIVAGANGAI,"Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
468,945,AKY POLYTECHNIC COLLEGE,SELF FINANCING,TIRUNELVELI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
469,946,ARASU POLYTECHNIC COLLEGE,SELF FINANCING,THANJAVUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
470,947,G K M COLLEGE OF ENGINEERING AND TECHNOLOGY (SHIFT),SELF FINANCING,KANCHIPURAM,"Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
471,948,SHRI SAI BABA POLYTECHNIC COLLEGE,SELF FINANCING,NAMAKKAL,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
472,949,VASANTHA MURUGU POLYTECHNIC COLLEGE,SELF FINANCING,NAGAPATTINAM,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
473,950,JAYA INSTITUTE OF TECHNOLOGY,SELF FINANCING,THIRUVALLUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
474,951,JAYA COLLEGE OF ENGINEERING AND TECHNOLOGY,SELF FINANCING,CHENNAI,"Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
475,952,MASS POLYTECHNIC COLLEGE,SELF FINANCING,THANJAVUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
476,954,SREE SAKTHI ENGINEERING COLLEGE,SELF FINANCING,COIMBATORE,"Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
477,955,NYRUTHI POLYTECHNIC COLLEGE,SELF FINANCING,COIMBATORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
481,129,"GOVERNMENT POLYTECHNIC COLLEGE, ANDIPATTI",GOVERNMENT,THENI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
482,130,"GOVERNMENT POLYTECHNIC COLLEGE, JOLARPATTAI",GOVERNMENT,TIRUPATTUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
483,131,"GOVERNMENT POLYTECHNIC COLLEGE, KILAPALURE",GOVERNMENT,ARIYALUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
484,132,"GOVERNMENT POLYTECHNIC COLLEGE, PERUNDURAI",GOVERNMENT,ERODE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
485,133,"GOVERNMENT POLYTECHNIC COLLEGE, THIRUMANGALAM",GOVERNMENT,MADURAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
486,134,"GOVERNMENT POLYTECHNIC COLLEGE, SANKARAPURAM",GOVERNMENT,KALLAKURICHI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
487,135,"GOVERNMENT POLYTECHNIC COLLEGE, CHEYYAR",GOVERNMENT,THIRUVANNAMALAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
488,136,"GOVERNMENT POLYTECHNIC COLLEGE, SRIRANGAM",GOVERNMENT,TIRUCHIRAPPALLI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
489,137,"GOVERNMENT POLYTECHNIC COLLEGE, GANDHARVAKOTTAI",GOVERNMENT,PUDUKOTTAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
490,138,"GOVERNMENT POLYTECHNIC COLLEGE, USILAMPATTI",GOVERNMENT,MADURAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
491,139,"GOVERNMENT POLYTECHNIC COLLEGE, UTHANGARAI",GOVERNMENT,KRISHNAGIRI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
492,140,GOVERNMENT POLYTECHNIC COLLEGE,GOVERNMENT,CHENNAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
493,141,"GOVERNMENT POLYTECHNIC COLLEGE, KADATHUR",GOVERNMENT,DHARMAPURI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
494,142,GOVERNMENT POLYTECHNIC COLLEGE,GOVERNMENT,KRISHNAGIRI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
495,143,"GOVERNMENT POLYTECHNIC COLLEGE, REGHUNATHAPURAM",GOVERNMENT,THANJAVUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
496,144,"GOVERNMENT POLYTECHNIC COLLEGE, THOZHUVOOR",GOVERNMENT,THIRUVARUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
497,145,GOVERNMENT POLYTECHNIC COLLEGE,GOVERNMENT,DHARMAPURI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
498,146,GOVERNMENT POLYTECHNIC COLLEGE,GOVERNMENT,NAMAKKAL,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
499,147,GOVERNMENT POLYTECHNIC COLLEGE,GOVERNMENT,CUDDALORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
500,148,GOVERNMENT POLYTECHNIC COLLEGE,GOVERNMENT,TIRUVALLUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
501,149,GOVERNMENT POLYTECHNIC COLLEGE,GOVERNMENT,SALEM,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
502,150,GOVERNMENT POLYTECHNIC COLLEGE,GOVERNMENT,CHENGALPATTU,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
503,151,GOVERNMENT POLYTECHNIC COLLEGE,GOVERNMENT,KRISHNAGIRI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
504,152,GOVERNMENT POLYTECHNIC COLLEGE,GOVERNMENT,TIRUNELVELI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
505,153,GOVERNMENT POLYTECHNIC COLLEGE,GOVERNMENT,THIRUVOTTRIYUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
506,175,DR DHARMAMBAL GOVT POLYTECHNIC COLLEGE FOR WOMEN,GOVERNMENT,CHENNAI,"Diploma in Computer Engineering, Diploma in Electronics and Communication Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Information Technology"
507,176,GOVERNMENT POLYTECHNIC COLLEGE FOR WOMEN,GOVERNMENT,COIMBATORE,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
508,177,GOVERNMENT POLYTECHNIC COLLEGE FOR WOMEN,GOVERNMENT,MADURAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
509,178,BHARATHIYAR CENTENARY MEMORIAL GOVT WOMEN’S POLY COLL.,GOVERNMENT,THOOTHUKUDI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
510,218,SRINIVASA SUBBARAYA POLYTECHNIC COLLEGE,GOVERNMENT,MAYILADUTHURAI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
511,228,ARASAN GANESAN POLYTECHNIC COLLEGE,GOVERNMENT,VIRUDHUNAGAR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
512,229,SANKAR POLYTECHNIC COLLEGE,GOVERNMENT AIDED,TIRUNELVELI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
513,230,KAMARAJ POLYTECHNIC COLLEGE,GOVERNMENT AIDED,KANNIYAKUMARI,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
514,231,NPA CENTENARY POLYTECHNIC COLLEGE,GOVERNMENT AIDED,THE NILGIRIS,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
515,276,PERIYAR CENTENARY POLYTECHNIC COLLEGE,GOVERNMENT AIDED,THANJAVUR,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
516,279,AYYA NADAR JANAKI AMMAL POLYTECHNIC COLLEGE,GOVERNMENT AIDED,DINDIGUL,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
517,280,A.D.J.DHARMAMBAL POLYTECHNIC COLLEGE,GOVERNMENT AIDED,NAGAPATTINAM,"Diploma in Civil Engineering, Diploma in Mechanical Engineering, Diploma in Electrical and Electronics Engineering, Diploma in Electronics and Communication Engineering, Diploma in Computer Engineering"
